,ticker,quarter,year,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
17,ACB,3,2018,10.0,2.2,,,0.263,0.015,,,,,1614,7223,0.035,0.237,0.008,1.295,0.049,0.062,0.088,0.452,0.1,,,0.212,,,,,,,,,16.0,,,,,,,,,,,0.441,0.39,0.742,0.706,0.824,0.9,0.006,0.287,15.0,0.011,,0.066,0.198
18,ACB,2,2018,11.0,2.2,,,0.217,0.013,,,,,1332,6779,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.1,,,0.293,,,,,,,,,16.9,,,,,,,,,,,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,,0.066,0.221
19,ACB,1,2018,18.7,3.0,,,0.175,0.01,,,,,1030,6357,0.034,0.282,0.007,1.347,0.048,0.057,0.081,0.508,0.1,,,0.315,,,,,,,,,17.5,,,,,,,,,,,0.378,0.346,0.743,0.706,0.82,0.906,0.005,0.282,16.5,0.012,,0.072,0.193
20,ACB,4,2017,17.6,2.3,,,0.141,0.008,,,,,783,5933,0.034,0.31,0.007,1.327,0.049,0.056,0.081,0.5,0.1,,,0.142,,,,,,,,,17.7,,,,,,,,,,,0.453,0.171,0.74,0.698,0.822,0.9,0.005,0.284,16.7,0.014,,0.039,0.215
21,ACB,3,2017,16.7,2.0,,,0.135,0.007,,,,,686,5708,0.033,0.153,0.01,1.51,0.049,0.057,0.084,0.5,0.1,,,0.13,,,,,,,,,17.5,,,,,,,,,,,0.368,0.216,0.715,0.683,0.788,0.907,0.007,0.304,16.5,0.006,,0.036,0.154
22,ACB,2,2017,15.9,1.8,,,0.116,0.007,,,,,607,5508,0.032,0.272,0.011,1.308,0.048,0.056,0.082,0.63,0.1,,,0.1,,,,,,,,,17.9,,,,,,,,,,,0.278,0.181,0.715,0.683,0.789,0.907,0.008,0.304,16.9,0.005,,0.023,0.162
23,ACB,1,2017,16.6,1.7,,,0.108,0.006,,,,,552,5387,0.033,0.287,0.011,1.211,0.048,0.058,0.082,0.551,0.1,,,0.127,,,,,,,,,17.3,,,,,,,,,,,0.361,0.179,0.741,0.705,0.802,0.924,0.008,0.276,16.3,0.006,,0.035,0.23
24,ACB,4,2016,13.4,1.3,,,0.099,0.006,,,,,490,5204,0.033,0.141,0.009,1.265,0.048,0.06,0.086,0.524,0.1,,,0.13,,,,,,,,,16.6,,,,,,,,,,,0.369,0.145,0.736,0.699,0.789,0.933,0.006,0.278,15.6,0.006,,0.025,0.219
25,ACB,3,2016,14.3,1.2,,,0.089,0.006,,,,,433,5079,0.033,0.105,0.011,1.004,0.046,0.06,0.086,0.672,0.1,,,0.044,,,,,,,,,16.7,,,,,,,,,,,0.264,0.18,0.735,0.698,0.794,0.927,0.008,0.278,15.7,0.003,,0.025,0.22
26,ACB,2,2016,15.6,1.3,,,0.087,0.005,,,,,415,4955,0.033,0.023,0.012,0.902,0.045,0.06,0.086,0.67,0.1,,,0.059,,,,,,,,,16.6,,,,,,,,,,,0.265,0.202,0.741,0.705,0.82,0.903,0.009,0.274,15.6,0.004,,0.022,0.218
27,ACB,1,2016,15.9,1.3,,,0.082,0.005,,,,,392,4849,0.033,0.068,0.013,0.9,0.046,0.062,0.091,0.633,0.1,,,0.029,,,,,,,,,16.0,,,,,,,,,,,0.292,0.183,0.727,0.687,0.797,0.912,0.009,0.289,15.0,0.006,,0.025,0.21
28,ACB,4,2015,17.7,1.4,,,0.082,0.005,,,,,381,4732,0.033,-0.621,0.013,0.87,0.047,0.063,0.095,0.717,0.1,,,0.063,,,,,,,,,15.8,,,,,,,,,,,0.223,0.172,0.713,0.665,0.766,0.93,0.009,0.3,14.8,0.007,,0.014,0.152
29,ACB,3,2015,18.4,1.4,,,0.077,0.005,,,,,358,4668,0.032,0.266,0.015,0.779,0.049,0.065,0.096,0.657,0.1,,,0.021,,,,,,,,,15.3,,,,,,,,,,,0.271,0.142,0.734,0.679,0.774,0.948,0.01,0.288,14.3,0.012,,0.022,0.158
30,ACB,2,2015,19.9,1.5,,,0.077,0.005,,,,,351,4567,0.03,0.137,0.017,0.712,0.052,0.065,0.096,0.612,0.1,,,-0.034,,,,,,,,,15.4,,,,,,,,,,,0.303,0.183,0.73,0.677,0.79,0.924,0.011,0.29,14.4,0.011,,-0.027,0.159
31,ACB,1,2015,15.0,1.2,,,0.077,0.005,,,,,363,4692,0.031,0.137,0.021,0.67,0.055,0.068,0.106,0.623,0.1,,,0.032,,,,,,,,,14.8,,,,,,,,,,,0.294,0.174,0.693,0.636,0.761,0.911,0.013,0.329,13.8,0.009,,0.023,0.115
32,ACB,4,2014,,,,,0.076,0.005,,,,,352,4588,0.03,0.163,0.022,0.623,0.059,0.069,0.107,0.715,0.1,,,0.749,,,,,,,,,14.5,,,,,,,,,,,0.225,0.071,0.71,0.648,0.752,0.944,0.014,0.311,13.5,0.008,,-0.009,0.085
33,ACB,3,2014,,,,,0.043,0.003,,,,,201,4629,0.028,0.253,0.031,0.544,0.062,0.07,0.111,0.681,0.1,,,-0.201,,,,,,,,,14.3,,,,,,,,,,,0.247,0.198,0.692,0.631,0.754,0.918,0.019,0.331,13.3,0.006,,0.019,0.083
34,ACB,2,2014,,,,,0.055,0.004,,,,,252,4541,0.028,0.182,0.036,0.481,0.061,0.069,0.111,0.509,0.1,,,-0.113,,,,,,,,,14.4,,,,,,,,,,,0.385,0.193,0.687,0.625,0.753,0.912,0.023,0.336,13.4,0.005,,-0.038,0.002
35,ACB,1,2014,,,,,0.06,0.004,,,,,284,4723,0.027,0.267,0.033,0.474,0.064,0.074,0.119,0.661,0.1,,,-0.069,,,,,,,,,13.6,,,,,,,,,,,0.267,0.174,0.681,0.617,0.74,0.92,0.02,0.341,12.6,0.004,,0.021,-0.002
36,ACB,4,2013,,,,,0.065,0.005,,,,,305,4627,0.028,0.136,0.03,0.477,0.07,0.075,0.117,1.299,0.1,,,-0.14,,,,,,,,,13.3,,,,,,,,,,,-0.197,-0.285,0.708,0.643,0.776,0.913,0.019,0.312,12.3,0.004,,-0.024,0.043
37,ACB,3,2013,,,,,0.074,0.005,,,,,354,4741,0.033,0.243,0.033,0.503,0.068,0.08,0.123,0.608,0.1,,,24.552,,,,,,,,,12.5,,,,,,,,,,,0.294,0.255,0.717,0.651,0.781,0.917,0.022,0.314,11.5,0.0,,0.03,0.016
38,ACB,2,2013,,,,,0.003,0.0,,,,,13,4602,0.032,0.33,0.03,0.512,0.065,0.074,0.113,0.622,0.1,,,-0.906,,,,,,,,,13.6,,,,,,,,,,,0.281,0.255,0.721,0.655,0.778,0.927,0.02,0.305,12.6,0.0,,-0.038,0.064
39,ACB,1,2013,,,,,0.031,0.002,,,,,147,4783,0.037,0.145,0.029,0.541,0.072,0.073,0.121,0.586,0.1,,,-0.571,,,,,,,,,13.6,,,,,,,,,,,0.322,0.213,0.692,0.609,0.792,0.874,0.018,0.343,12.6,0.0,,0.013,0.023
40,ACB,4,2012,,,,,0.07,0.004,,,,,343,4723,0.037,-0.598,0.025,0.571,0.078,0.072,0.124,1.306,0.1,,,-0.621,,,,,,,,,13.9,,,,,,,,,,,-0.225,-0.159,0.666,0.581,0.821,0.812,0.015,0.374,12.9,0.0,,-0.018,0.0
41,ACB,3,2012,,,,,0.192,0.01,,,,,905,4810,0.039,-1.72,0.021,0.712,0.084,0.061,0.126,1.707,0.1,,,-0.325,,,,,,,,,16.5,,,,,,,,,,,-0.533,-0.882,0.63,0.48,0.837,0.752,0.01,0.392,15.5,0.0,,-0.03,0.025
42,ACB,2,2012,,,,,0.285,0.015,,,,,1342,4956,0.037,0.079,0.016,0.801,0.089,0.052,0.129,0.475,0.1,,,0.06,,,,,,,,,19.1,,,,,,,,,,,0.402,0.34,0.538,0.406,0.713,0.754,0.006,0.421,18.1,0.0,,0.055,0.013
43,ACB,1,2012,,,,,0.277,0.014,,,,,1265,4697,0.037,0.223,0.012,0.881,0.096,0.048,0.121,0.411,0.1,,,0.062,,,,,,,,,20.9,,,,,,,,,,,0.448,0.404,0.54,0.394,0.722,0.749,0.005,0.412,19.9,0.0,,-0.083,0.143
44,ACB,4,2011,,,,,,0.013,,,,,1191,5124,0.034,0.25,0.009,1.073,,0.049,0.135,0.394,0.1,,,0.188,,,,,,,,,20.3,,,,,,,,,,,0.499,0.502,0.476,0.366,0.723,0.659,0.003,0.47,19.3,0.0,,0.109,0.179
45,ACB,3,2011,,,,,,0.012,,,,,1002,4622,0.032,0.089,0.011,0.939,,0.047,0.124,0.45,0.0,,,0.071,,,,,,,,,21.1,,,,,,,,,,,0.412,0.373,0.485,0.38,0.676,0.717,0.004,0.479,20.1,0.0,,0.034,0.24
46,ACB,2,2011,,,,,,0.012,,,,,936,4472,0.031,-0.004,0.008,1.138,,0.052,0.118,0.43,0.1,,,-0.003,,,,,,,,,19.3,,,,,,,,,,,0.391,0.335,0.518,0.439,0.725,0.715,0.003,0.476,18.3,0.0,,0.01,0.416
47,ACB,1,2011,,,,,,0.013,,,,,938,4429,0.03,0.157,0.004,2.201,,0.058,0.131,0.376,0.1,,,0.084,,,,,,,,,17.3,,,,,,,,,,,0.46,0.423,0.51,0.443,0.831,0.614,0.002,0.532,16.3,0.0,,0.052,0.568
48,ACB,4,2010,,,,,,0.012,,,,,865,4212,0.027,0.271,0.003,2.448,,0.055,0.131,0.36,0.1,,,0.086,,,,,,,,,18.1,,,,,,,,,,,0.493,0.474,0.502,0.424,0.815,0.616,0.001,0.517,17.1,0.0,,0.097,0.398
49,ACB,3,2010,,,,,,0.012,,,,,797,3841,0.025,0.134,0.003,2.399,,0.058,0.128,0.435,0.1,,,-0.008,,,,,,,,,17.1,,,,,,,,,,,0.405,0.365,0.515,0.455,0.758,0.68,0.002,0.514,16.1,0.0,,0.042,0.308
50,ACB,2,2010,,,,,,0.014,,,,,804,3687,0.025,0.255,0.004,2.25,,0.056,0.138,0.372,0.1,,,-0.05,,,,,,,,,17.8,,,,,,,,,,,0.475,0.424,0.482,0.409,0.736,0.655,0.002,0.525,16.8,0.001,,0.067,0.415
51,ACB,1,2010,,,,,,0.015,,,,,846,3457,0.027,0.301,0.005,1.801,,0.054,0.16,0.426,0.1,,,0.039,,,,,,,,,18.5,,,,,,,,,,,0.435,0.423,0.445,0.338,0.649,0.685,0.002,0.519,17.5,0.001,,-0.074,0.561
52,ACB,4,2009,,,,,,0.015,,,,,814,3735,0.026,0.416,,,,0.059,0.162,0.378,0.1,,,-0.136,,,,,,,,,17.1,,,,,,,,,,,0.48,0.477,0.468,0.362,0.705,0.665,,0.489,16.1,0.0,,0.024,0.79
53,ACB,3,2009,,,,,,0.018,,,,,943,3646,0.054,0.376,,,,0.058,0.159,0.362,0.1,,,0.084,,,,,,,,,17.2,,,,,,,,,,,0.493,0.423,0.473,0.365,0.612,0.773,,0.465,16.2,0.0,,0.3,0.684
54,ACB,2,2009,,,,,,0.02,,,,,869,2805,0.088,0.47,0.005,1.581,,0.058,0.148,0.318,0.1,,,0.108,,,,,,,,,17.1,,,,,,,,,,,0.538,0.495,0.464,0.394,0.565,0.822,0.002,0.548,16.1,0.0,,0.006,0.211
55,ACB,1,2009,,,,,0.299,0.018,,,,,784,2787,0.117,0.471,0.009,1.054,,0.055,0.201,0.425,0.1,,,-0.039,,,,,,,,,18.1,,,,,,,,,,,0.438,0.361,0.43,0.274,0.501,0.859,0.003,0.44,17.1,0.0,,-0.029,-0.08
56,ACB,4,2008,,,,,,0.022,,,,,816,2872,0.13,0.0,,,,0.068,0.223,0.7,0.1,,,0.243,,,,,,,,,14.7,,,,,,,,,,,0.26,0.26,0.409,0.305,0.574,0.712,,0.576,13.7,-0.001,,0.056,0.108
57,ACB,3,2008,,,,,,0.02,,,,,656,2718,0.099,0.0,,,,0.066,0.2,0.891,0.1,,,-0.04,,,,,,,,,15.1,,,,,,,,,,,0.093,0.093,0.425,0.332,0.574,0.741,,0.563,14.1,-0.001,,0.044,0.454
58,ACB,2,2008,,,,,,0.023,,,,,684,2605,0.067,0.0,,,,0.068,0.167,0.805,0.1,,,0.011,,,,,,,,,14.6,,,,,,,,,,,0.169,0.169,0.53,0.41,0.694,0.764,,0.509,13.6,-0.005,,0.056,2.405
59,ACB,1,2008,,,,,,0.024,,,,,677,2466,0.029,0.353,0.001,5.957,,0.067,0.164,0.318,0.1,,,0.045,,,,,,,,,14.9,,,,,,,,,,,0.583,0.51,0.457,0.409,0.657,0.695,0.0,0.582,13.9,-0.004,,-0.16,3.244
60,ACB,4,2007,,,,,,0.027,,,,,647,2936,0.028,0.587,,,,0.091,0.252,0.271,0.1,,,0.294,,,,,,,,,11.0,,,,,,,,,,,0.687,0.652,0.424,0.361,0.563,0.753,,0.619,10.0,-0.003,,0.746,2.567
