,Date,Close,roe,roa,earningPerShare,bookValuePerShare,assetOnEquity,payableOnEquity
102,2014-07-02,8979.0,0.14,0.008,1106.0,7968.0,18.7,17.7
103,2014-07-03,8979.0,0.14,0.008,1106.0,7968.0,18.7,17.7
104,2014-07-04,8979.0,0.14,0.008,1106.0,7968.0,18.7,17.7
105,2014-07-07,8861.0,0.14,0.008,1106.0,7968.0,18.7,17.7
106,2014-07-08,8743.0,0.14,0.008,1106.0,7968.0,18.7,17.7
107,2014-07-09,8861.0,0.14,0.008,1106.0,7968.0,18.7,17.7
108,2014-07-10,8743.0,0.14,0.008,1106.0,7968.0,18.7,17.7
109,2014-07-11,8802.0,0.14,0.008,1106.0,7968.0,18.7,17.7
110,2014-07-14,8743.0,0.14,0.008,1106.0,7968.0,18.7,17.7
111,2014-07-15,8802.0,0.14,0.008,1106.0,7968.0,18.7,17.7
112,2014-07-16,8802.0,0.14,0.008,1106.0,7968.0,18.7,17.7
113,2014-07-17,8802.0,0.14,0.008,1106.0,7968.0,18.7,17.7
114,2014-07-18,8861.0,0.14,0.008,1106.0,7968.0,18.7,17.7
115,2014-07-21,8802.0,0.14,0.008,1106.0,7968.0,18.7,17.7
116,2014-07-22,8743.0,0.14,0.008,1106.0,7968.0,18.7,17.7
117,2014-07-23,8683.0,0.14,0.008,1106.0,7968.0,18.7,17.7
118,2014-07-24,8743.0,0.14,0.008,1106.0,7968.0,18.7,17.7
119,2014-07-25,9038.0,0.14,0.008,1106.0,7968.0,18.7,17.7
120,2014-07-28,9038.0,0.14,0.008,1106.0,7968.0,18.7,17.7
121,2014-07-29,8920.0,0.14,0.008,1106.0,7968.0,18.7,17.7
122,2014-07-30,8979.0,0.14,0.008,1106.0,7968.0,18.7,17.7
123,2014-07-31,8979.0,0.14,0.008,1106.0,7968.0,18.7,17.7
124,2014-08-01,9038.0,0.14,0.008,1106.0,7968.0,18.7,17.7
125,2014-08-04,9274.0,0.14,0.008,1106.0,7968.0,18.7,17.7
126,2014-08-05,9274.0,0.14,0.008,1106.0,7968.0,18.7,17.7
127,2014-08-06,9215.0,0.14,0.008,1106.0,7968.0,18.7,17.7
128,2014-08-07,9215.0,0.14,0.008,1106.0,7968.0,18.7,17.7
129,2014-08-08,9246.0,0.14,0.008,1106.0,7968.0,18.7,17.7
130,2014-08-11,9059.0,0.14,0.008,1106.0,7968.0,18.7,17.7
131,2014-08-12,8997.0,0.14,0.008,1106.0,7968.0,18.7,17.7
132,2014-08-13,9059.0,0.14,0.008,1106.0,7968.0,18.7,17.7
133,2014-08-14,8934.0,0.14,0.008,1106.0,7968.0,18.7,17.7
134,2014-08-15,8872.0,0.14,0.008,1106.0,7968.0,18.7,17.7
135,2014-08-18,8684.0,0.14,0.008,1106.0,7968.0,18.7,17.7
136,2014-08-19,8684.0,0.14,0.008,1106.0,7968.0,18.7,17.7
137,2014-08-20,8747.0,0.14,0.008,1106.0,7968.0,18.7,17.7
138,2014-08-21,8872.0,0.14,0.008,1106.0,7968.0,18.7,17.7
139,2014-08-22,8684.0,0.14,0.008,1106.0,7968.0,18.7,17.7
140,2014-08-25,8684.0,0.14,0.008,1106.0,7968.0,18.7,17.7
141,2014-08-26,8809.0,0.14,0.008,1106.0,7968.0,18.7,17.7
142,2014-08-27,8684.0,0.14,0.008,1106.0,7968.0,18.7,17.7
143,2014-08-28,8747.0,0.14,0.008,1106.0,7968.0,18.7,17.7
144,2014-08-29,9309.0,0.14,0.008,1106.0,7968.0,18.7,17.7
145,2014-09-03,9184.0,0.14,0.008,1106.0,7968.0,18.7,17.7
146,2014-09-04,9059.0,0.14,0.008,1106.0,7968.0,18.7,17.7
147,2014-09-05,8997.0,0.14,0.008,1106.0,7968.0,18.7,17.7
148,2014-09-08,8872.0,0.14,0.008,1106.0,7968.0,18.7,17.7
149,2014-09-09,8872.0,0.14,0.008,1106.0,7968.0,18.7,17.7
150,2014-09-10,8809.0,0.14,0.008,1106.0,7968.0,18.7,17.7
151,2014-09-11,8809.0,0.14,0.008,1106.0,7968.0,18.7,17.7
152,2014-09-12,8809.0,0.14,0.008,1106.0,7968.0,18.7,17.7
153,2014-09-15,8747.0,0.14,0.008,1106.0,7968.0,18.7,17.7
154,2014-09-16,8684.0,0.14,0.008,1106.0,7968.0,18.7,17.7
155,2014-09-17,8684.0,0.14,0.008,1106.0,7968.0,18.7,17.7
156,2014-09-18,8684.0,0.14,0.008,1106.0,7968.0,18.7,17.7
157,2014-09-19,8684.0,0.14,0.008,1106.0,7968.0,18.7,17.7
158,2014-09-22,8622.0,0.14,0.008,1106.0,7968.0,18.7,17.7
159,2014-09-23,8622.0,0.14,0.008,1106.0,7968.0,18.7,17.7
160,2014-09-24,8559.0,0.14,0.008,1106.0,7968.0,18.7,17.7
161,2014-09-25,8684.0,0.14,0.008,1106.0,7968.0,18.7,17.7
162,2014-09-26,8622.0,0.14,0.008,1106.0,7968.0,18.7,17.7
163,2014-09-29,8684.0,0.14,0.008,1106.0,7968.0,18.7,17.7
164,2014-09-30,8622.0,0.14,0.008,1106.0,7968.0,18.7,17.7
165,2014-10-01,8622.0,0.151,0.008,1231.0,8296.0,19.5,18.5
166,2014-10-02,8684.0,0.151,0.008,1231.0,8296.0,19.5,18.5
167,2014-10-03,8684.0,0.151,0.008,1231.0,8296.0,19.5,18.5
168,2014-10-06,8684.0,0.151,0.008,1231.0,8296.0,19.5,18.5
169,2014-10-07,8622.0,0.151,0.008,1231.0,8296.0,19.5,18.5
170,2014-10-08,8559.0,0.151,0.008,1231.0,8296.0,19.5,18.5
171,2014-10-09,8559.0,0.151,0.008,1231.0,8296.0,19.5,18.5
172,2014-10-10,8497.0,0.151,0.008,1231.0,8296.0,19.5,18.5
173,2014-10-13,8434.0,0.151,0.008,1231.0,8296.0,19.5,18.5
174,2014-10-14,8309.0,0.151,0.008,1231.0,8296.0,19.5,18.5
175,2014-10-15,8309.0,0.151,0.008,1231.0,8296.0,19.5,18.5
176,2014-10-16,8184.0,0.151,0.008,1231.0,8296.0,19.5,18.5
177,2014-10-17,8184.0,0.151,0.008,1231.0,8296.0,19.5,18.5
178,2014-10-20,8247.0,0.151,0.008,1231.0,8296.0,19.5,18.5
179,2014-10-21,8247.0,0.151,0.008,1231.0,8296.0,19.5,18.5
180,2014-10-22,8247.0,0.151,0.008,1231.0,8296.0,19.5,18.5
181,2014-10-23,8184.0,0.151,0.008,1231.0,8296.0,19.5,18.5
182,2014-10-24,8122.0,0.151,0.008,1231.0,8296.0,19.5,18.5
183,2014-10-27,7872.0,0.151,0.008,1231.0,8296.0,19.5,18.5
184,2014-10-28,7934.0,0.151,0.008,1231.0,8296.0,19.5,18.5
185,2014-10-29,7997.0,0.151,0.008,1231.0,8296.0,19.5,18.5
186,2014-10-30,7997.0,0.151,0.008,1231.0,8296.0,19.5,18.5
187,2014-10-31,8434.0,0.151,0.008,1231.0,8296.0,19.5,18.5
188,2014-11-03,8247.0,0.151,0.008,1231.0,8296.0,19.5,18.5
189,2014-11-04,8122.0,0.151,0.008,1231.0,8296.0,19.5,18.5
190,2014-11-05,8059.0,0.151,0.008,1231.0,8296.0,19.5,18.5
191,2014-11-06,8184.0,0.151,0.008,1231.0,8296.0,19.5,18.5
192,2014-11-07,8184.0,0.151,0.008,1231.0,8296.0,19.5,18.5
193,2014-11-10,8184.0,0.151,0.008,1231.0,8296.0,19.5,18.5
194,2014-11-11,8122.0,0.151,0.008,1231.0,8296.0,19.5,18.5
195,2014-11-12,8122.0,0.151,0.008,1231.0,8296.0,19.5,18.5
196,2014-11-13,8247.0,0.151,0.008,1231.0,8296.0,19.5,18.5
197,2014-11-14,8122.0,0.151,0.008,1231.0,8296.0,19.5,18.5
198,2014-11-17,8247.0,0.151,0.008,1231.0,8296.0,19.5,18.5
199,2014-11-18,8184.0,0.151,0.008,1231.0,8296.0,19.5,18.5
200,2014-11-19,8184.0,0.151,0.008,1231.0,8296.0,19.5,18.5
201,2014-11-20,8122.0,0.151,0.008,1231.0,8296.0,19.5,18.5
202,2014-11-21,8122.0,0.151,0.008,1231.0,8296.0,19.5,18.5
203,2014-11-24,8059.0,0.151,0.008,1231.0,8296.0,19.5,18.5
204,2014-11-25,8059.0,0.151,0.008,1231.0,8296.0,19.5,18.5
205,2014-11-26,7997.0,0.151,0.008,1231.0,8296.0,19.5,18.5
206,2014-11-27,7934.0,0.151,0.008,1231.0,8296.0,19.5,18.5
207,2014-11-28,7934.0,0.151,0.008,1231.0,8296.0,19.5,18.5
208,2014-12-01,8059.0,0.151,0.008,1231.0,8296.0,19.5,18.5
209,2014-12-02,8184.0,0.151,0.008,1231.0,8296.0,19.5,18.5
210,2014-12-03,8184.0,0.151,0.008,1231.0,8296.0,19.5,18.5
211,2014-12-04,8309.0,0.151,0.008,1231.0,8296.0,19.5,18.5
212,2014-12-05,8372.0,0.151,0.008,1231.0,8296.0,19.5,18.5
213,2014-12-08,8247.0,0.151,0.008,1231.0,8296.0,19.5,18.5
214,2014-12-09,8059.0,0.151,0.008,1231.0,8296.0,19.5,18.5
215,2014-12-10,8122.0,0.151,0.008,1231.0,8296.0,19.5,18.5
216,2014-12-11,8184.0,0.151,0.008,1231.0,8296.0,19.5,18.5
217,2014-12-12,8184.0,0.151,0.008,1231.0,8296.0,19.5,18.5
218,2014-12-15,8184.0,0.151,0.008,1231.0,8296.0,19.5,18.5
219,2014-12-16,8059.0,0.151,0.008,1231.0,8296.0,19.5,18.5
220,2014-12-17,7934.0,0.151,0.008,1231.0,8296.0,19.5,18.5
221,2014-12-18,8059.0,0.151,0.008,1231.0,8296.0,19.5,18.5
222,2014-12-19,8059.0,0.151,0.008,1231.0,8296.0,19.5,18.5
223,2014-12-22,8184.0,0.151,0.008,1231.0,8296.0,19.5,18.5
224,2014-12-23,8184.0,0.151,0.008,1231.0,8296.0,19.5,18.5
225,2014-12-24,8122.0,0.151,0.008,1231.0,8296.0,19.5,18.5
226,2014-12-25,8122.0,0.151,0.008,1231.0,8296.0,19.5,18.5
227,2014-12-26,7997.0,0.151,0.008,1231.0,8296.0,19.5,18.5
228,2014-12-29,7934.0,0.151,0.008,1231.0,8296.0,19.5,18.5
229,2014-12-30,8059.0,0.151,0.008,1231.0,8296.0,19.5,18.5
230,2014-12-31,7934.0,0.151,0.008,1231.0,8296.0,19.5,18.5
231,2015-01-05,8059.0,0.154,0.009,1311.0,8678.0,19.0,18.0
232,2015-01-06,8247.0,0.154,0.009,1311.0,8678.0,19.0,18.0
233,2015-01-07,8497.0,0.154,0.009,1311.0,8678.0,19.0,18.0
234,2015-01-08,8497.0,0.154,0.009,1311.0,8678.0,19.0,18.0
235,2015-01-09,9059.0,0.154,0.009,1311.0,8678.0,19.0,18.0
236,2015-01-12,9684.0,0.154,0.009,1311.0,8678.0,19.0,18.0
237,2015-01-13,10246.0,0.154,0.009,1311.0,8678.0,19.0,18.0
238,2015-01-14,10184.0,0.154,0.009,1311.0,8678.0,19.0,18.0
239,2015-01-15,10246.0,0.154,0.009,1311.0,8678.0,19.0,18.0
240,2015-01-16,10121.0,0.154,0.009,1311.0,8678.0,19.0,18.0
241,2015-01-19,10246.0,0.154,0.009,1311.0,8678.0,19.0,18.0
242,2015-01-20,10121.0,0.154,0.009,1311.0,8678.0,19.0,18.0
243,2015-01-21,9809.0,0.154,0.009,1311.0,8678.0,19.0,18.0
244,2015-01-22,10434.0,0.154,0.009,1311.0,8678.0,19.0,18.0
245,2015-01-23,10871.0,0.154,0.009,1311.0,8678.0,19.0,18.0
246,2015-01-26,10871.0,0.154,0.009,1311.0,8678.0,19.0,18.0
247,2015-01-27,10871.0,0.154,0.009,1311.0,8678.0,19.0,18.0
248,2015-01-28,11621.0,0.154,0.009,1311.0,8678.0,19.0,18.0
249,2015-01-29,11371.0,0.154,0.009,1311.0,8678.0,19.0,18.0
250,2015-01-30,10933.0,0.154,0.009,1311.0,8678.0,19.0,18.0
251,2015-02-02,10746.0,0.154,0.009,1311.0,8678.0,19.0,18.0
252,2015-02-03,9996.0,0.154,0.009,1311.0,8678.0,19.0,18.0
253,2015-02-04,9809.0,0.154,0.009,1311.0,8678.0,19.0,18.0
254,2015-02-05,10246.0,0.154,0.009,1311.0,8678.0,19.0,18.0
255,2015-02-06,10871.0,0.154,0.009,1311.0,8678.0,19.0,18.0
256,2015-02-09,10808.0,0.154,0.009,1311.0,8678.0,19.0,18.0
257,2015-02-10,11183.0,0.154,0.009,1311.0,8678.0,19.0,18.0
258,2015-02-11,11308.0,0.154,0.009,1311.0,8678.0,19.0,18.0
259,2015-02-12,11121.0,0.154,0.009,1311.0,8678.0,19.0,18.0
260,2015-02-13,11121.0,0.154,0.009,1311.0,8678.0,19.0,18.0
261,2015-02-24,11558.0,0.154,0.009,1311.0,8678.0,19.0,18.0
262,2015-02-25,11558.0,0.154,0.009,1311.0,8678.0,19.0,18.0
263,2015-02-26,11808.0,0.154,0.009,1311.0,8678.0,19.0,18.0
264,2015-02-27,11621.0,0.154,0.009,1311.0,8678.0,19.0,18.0
265,2015-03-02,11558.0,0.154,0.009,1311.0,8678.0,19.0,18.0
266,2015-03-03,11621.0,0.154,0.009,1311.0,8678.0,19.0,18.0
267,2015-03-04,11621.0,0.154,0.009,1311.0,8678.0,19.0,18.0
268,2015-03-05,11308.0,0.154,0.009,1311.0,8678.0,19.0,18.0
269,2015-03-06,11558.0,0.154,0.009,1311.0,8678.0,19.0,18.0
270,2015-03-09,11308.0,0.154,0.009,1311.0,8678.0,19.0,18.0
271,2015-03-10,11433.0,0.154,0.009,1311.0,8678.0,19.0,18.0
272,2015-03-11,11433.0,0.154,0.009,1311.0,8678.0,19.0,18.0
273,2015-03-12,11496.0,0.154,0.009,1311.0,8678.0,19.0,18.0
274,2015-03-13,11621.0,0.154,0.009,1311.0,8678.0,19.0,18.0
275,2015-03-16,11433.0,0.154,0.009,1311.0,8678.0,19.0,18.0
276,2015-03-17,11433.0,0.154,0.009,1311.0,8678.0,19.0,18.0
277,2015-03-18,11246.0,0.154,0.009,1311.0,8678.0,19.0,18.0
278,2015-03-19,11058.0,0.154,0.009,1311.0,8678.0,19.0,18.0
279,2015-03-20,11183.0,0.154,0.009,1311.0,8678.0,19.0,18.0
280,2015-03-23,10808.0,0.154,0.009,1311.0,8678.0,19.0,18.0
281,2015-03-24,10746.0,0.154,0.009,1311.0,8678.0,19.0,18.0
282,2015-03-25,10871.0,0.154,0.009,1311.0,8678.0,19.0,18.0
283,2015-03-26,11121.0,0.154,0.009,1311.0,8678.0,19.0,18.0
284,2015-03-27,11058.0,0.154,0.009,1311.0,8678.0,19.0,18.0
285,2015-03-30,10808.0,0.154,0.009,1311.0,8678.0,19.0,18.0
286,2015-03-31,10996.0,0.154,0.009,1311.0,8678.0,19.0,18.0
287,2015-04-01,10808.0,0.161,0.008,1366.0,8762.0,20.6,19.6
288,2015-04-02,11183.0,0.161,0.008,1366.0,8762.0,20.6,19.6
289,2015-04-03,11121.0,0.161,0.008,1366.0,8762.0,20.6,19.6
290,2015-04-06,11121.0,0.161,0.008,1366.0,8762.0,20.6,19.6
291,2015-04-07,11496.0,0.161,0.008,1366.0,8762.0,20.6,19.6
292,2015-04-08,11558.0,0.161,0.008,1366.0,8762.0,20.6,19.6
293,2015-04-09,11808.0,0.161,0.008,1366.0,8762.0,20.6,19.6
294,2015-04-10,11870.0,0.161,0.008,1366.0,8762.0,20.6,19.6
295,2015-04-13,11870.0,0.161,0.008,1366.0,8762.0,20.6,19.6
296,2015-04-14,11870.0,0.161,0.008,1366.0,8762.0,20.6,19.6
297,2015-04-15,11870.0,0.161,0.008,1366.0,8762.0,20.6,19.6
298,2015-04-16,12245.0,0.161,0.008,1366.0,8762.0,20.6,19.6
299,2015-04-17,12058.0,0.161,0.008,1366.0,8762.0,20.6,19.6
300,2015-04-20,11933.0,0.161,0.008,1366.0,8762.0,20.6,19.6
301,2015-04-21,11746.0,0.161,0.008,1366.0,8762.0,20.6,19.6
302,2015-04-22,11621.0,0.161,0.008,1366.0,8762.0,20.6,19.6
303,2015-04-23,11621.0,0.161,0.008,1366.0,8762.0,20.6,19.6
304,2015-04-24,11870.0,0.161,0.008,1366.0,8762.0,20.6,19.6
305,2015-04-27,11746.0,0.161,0.008,1366.0,8762.0,20.6,19.6
306,2015-05-04,10933.0,0.161,0.008,1366.0,8762.0,20.6,19.6
307,2015-05-05,11246.0,0.161,0.008,1366.0,8762.0,20.6,19.6
308,2015-05-06,11121.0,0.161,0.008,1366.0,8762.0,20.6,19.6
309,2015-05-07,11496.0,0.161,0.008,1366.0,8762.0,20.6,19.6
310,2015-05-08,11839.0,0.161,0.008,1366.0,8762.0,20.6,19.6
311,2015-05-11,11707.0,0.161,0.008,1366.0,8762.0,20.6,19.6
312,2015-05-12,11575.0,0.161,0.008,1366.0,8762.0,20.6,19.6
313,2015-05-13,11442.0,0.161,0.008,1366.0,8762.0,20.6,19.6
314,2015-05-14,11575.0,0.161,0.008,1366.0,8762.0,20.6,19.6
315,2015-05-15,11442.0,0.161,0.008,1366.0,8762.0,20.6,19.6
316,2015-05-18,11310.0,0.161,0.008,1366.0,8762.0,20.6,19.6
317,2015-05-19,11442.0,0.161,0.008,1366.0,8762.0,20.6,19.6
318,2015-05-20,11773.0,0.161,0.008,1366.0,8762.0,20.6,19.6
319,2015-05-21,11773.0,0.161,0.008,1366.0,8762.0,20.6,19.6
320,2015-05-22,12104.0,0.161,0.008,1366.0,8762.0,20.6,19.6
321,2015-05-25,12302.0,0.161,0.008,1366.0,8762.0,20.6,19.6
322,2015-05-26,12699.0,0.161,0.008,1366.0,8762.0,20.6,19.6
323,2015-05-27,12897.0,0.161,0.008,1366.0,8762.0,20.6,19.6
324,2015-05-28,13427.0,0.161,0.008,1366.0,8762.0,20.6,19.6
325,2015-05-29,13360.0,0.161,0.008,1366.0,8762.0,20.6,19.6
326,2015-06-01,13823.0,0.161,0.008,1366.0,8762.0,20.6,19.6
327,2015-06-02,13625.0,0.161,0.008,1366.0,8762.0,20.6,19.6
328,2015-06-03,13625.0,0.161,0.008,1366.0,8762.0,20.6,19.6
329,2015-06-04,13625.0,0.161,0.008,1366.0,8762.0,20.6,19.6
330,2015-06-05,14419.0,0.161,0.008,1366.0,8762.0,20.6,19.6
331,2015-06-08,14419.0,0.161,0.008,1366.0,8762.0,20.6,19.6
332,2015-06-09,14022.0,0.161,0.008,1366.0,8762.0,20.6,19.6
333,2015-06-10,14022.0,0.161,0.008,1366.0,8762.0,20.6,19.6
334,2015-06-11,14154.0,0.161,0.008,1366.0,8762.0,20.6,19.6
335,2015-06-12,14022.0,0.161,0.008,1366.0,8762.0,20.6,19.6
336,2015-06-15,14551.0,0.161,0.008,1366.0,8762.0,20.6,19.6
337,2015-06-16,14220.0,0.161,0.008,1366.0,8762.0,20.6,19.6
338,2015-06-17,14220.0,0.161,0.008,1366.0,8762.0,20.6,19.6
339,2015-06-18,14088.0,0.161,0.008,1366.0,8762.0,20.6,19.6
340,2015-06-19,14419.0,0.161,0.008,1366.0,8762.0,20.6,19.6
341,2015-06-22,14882.0,0.161,0.008,1366.0,8762.0,20.6,19.6
342,2015-06-23,15014.0,0.161,0.008,1366.0,8762.0,20.6,19.6
343,2015-06-24,14948.0,0.161,0.008,1366.0,8762.0,20.6,19.6
344,2015-06-25,15014.0,0.161,0.008,1366.0,8762.0,20.6,19.6
345,2015-06-26,14220.0,0.161,0.008,1366.0,8762.0,20.6,19.6
346,2015-06-29,14683.0,0.161,0.008,1366.0,8762.0,20.6,19.6
347,2015-06-30,14617.0,0.161,0.008,1366.0,8762.0,20.6,19.6
348,2015-07-01,14485.0,0.165,0.009,1474.0,9870.0,19.8,18.8
