,Date,Close,roe,roa,earningPerShare,debtOnEquity,bookValuePerShare,grossProfitMargin,operatingProfitMargin,assetOnEquity,payableOnEquity
37,2013-05-28,39176.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
38,2013-05-29,38228.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
39,2013-05-30,38860.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
40,2013-05-31,38228.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
41,2013-06-03,37912.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
42,2013-06-04,37280.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
43,2013-06-05,38228.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
44,2013-06-06,39176.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
45,2013-06-07,40756.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
46,2013-06-10,40124.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
47,2013-06-11,39492.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
48,2013-06-12,39492.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
49,2013-06-13,39492.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
50,2013-06-14,39176.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
51,2013-06-17,37912.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
52,2013-06-18,37596.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
53,2013-06-19,38228.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
54,2013-06-20,37596.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
55,2013-06-21,37596.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
56,2013-06-24,36648.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
57,2013-06-25,35069.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
58,2013-06-26,36016.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
59,2013-06-27,37280.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
60,2013-06-28,36648.0,0.42,0.244,6365.0,0.3,16005.0,0.276,0.228,1.6,0.5
61,2013-07-01,37596.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
62,2013-07-02,38228.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
63,2013-07-03,37912.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
64,2013-07-04,37912.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
65,2013-07-05,37280.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
66,2013-07-08,36648.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
67,2013-07-09,37280.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
68,2013-07-10,37912.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
69,2013-07-11,37912.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
70,2013-07-12,39808.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
71,2013-07-15,40124.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
72,2013-07-16,40756.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
73,2013-07-17,40756.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
74,2013-07-18,40756.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
75,2013-07-19,41387.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
76,2013-07-22,41387.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
77,2013-07-23,41071.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
78,2013-07-24,39808.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
79,2013-07-25,39808.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
80,2013-07-26,40440.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
81,2013-07-29,39808.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
82,2013-07-30,40124.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
83,2013-07-31,41387.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
84,2013-08-01,41387.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
85,2013-08-02,41387.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
86,2013-08-05,41071.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
87,2013-08-06,41387.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
88,2013-08-07,42651.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
89,2013-08-08,42651.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
90,2013-08-09,43283.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
91,2013-08-12,43599.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
92,2013-08-13,43599.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
93,2013-08-14,44882.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
94,2013-08-15,45202.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
95,2013-08-16,44882.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
96,2013-08-19,45843.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
97,2013-08-20,44882.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
98,2013-08-21,44240.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
99,2013-08-22,43599.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
100,2013-08-23,43279.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
101,2013-08-26,43920.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
102,2013-08-27,42958.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
103,2013-08-28,41676.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
104,2013-08-29,41676.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
105,2013-08-30,41035.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
106,2013-09-03,41676.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
107,2013-09-04,41676.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
108,2013-09-05,41996.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
109,2013-09-06,42317.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
110,2013-09-09,41355.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
111,2013-09-10,41676.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
112,2013-09-11,41996.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
113,2013-09-12,41996.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
114,2013-09-13,41996.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
115,2013-09-16,41676.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
116,2013-09-17,41996.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
117,2013-09-18,41996.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
118,2013-09-19,41996.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
119,2013-09-20,41676.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
120,2013-09-23,41996.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
121,2013-09-24,42637.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
122,2013-09-25,42958.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
123,2013-09-26,42317.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
124,2013-09-27,42958.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
125,2013-09-30,42958.0,0.425,0.259,6629.0,0.2,16500.0,0.254,0.209,1.5,0.4
126,2013-10-01,42637.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
127,2013-10-02,41996.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
128,2013-10-03,41996.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
129,2013-10-04,43920.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
130,2013-10-07,43599.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
131,2013-10-08,43599.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
132,2013-10-09,43279.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
133,2013-10-10,42317.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
134,2013-10-11,41996.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
135,2013-10-14,41676.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
136,2013-10-15,41676.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
137,2013-10-16,41676.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
138,2013-10-17,41996.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
139,2013-10-18,41996.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
140,2013-10-21,41998.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
141,2013-10-22,42323.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
142,2013-10-23,42323.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
143,2013-10-24,41672.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
144,2013-10-25,41672.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
145,2013-10-28,41672.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
146,2013-10-29,41347.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
147,2013-10-30,41998.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
148,2013-10-31,41672.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
149,2013-11-01,41672.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
150,2013-11-04,41672.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
151,2013-11-05,41998.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
152,2013-11-06,41998.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
153,2013-11-07,41347.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
154,2013-11-08,41347.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
155,2013-11-11,41347.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
156,2013-11-12,41021.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
157,2013-11-13,41021.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
158,2013-11-14,41347.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
159,2013-11-15,41672.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
160,2013-11-18,42323.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
161,2013-11-19,41672.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
162,2013-11-20,41672.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
163,2013-11-21,41998.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
164,2013-11-22,42323.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
165,2013-11-25,41998.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
166,2013-11-26,41998.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
167,2013-11-27,41998.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
168,2013-11-28,41672.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
169,2013-11-29,41672.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
170,2013-12-02,42323.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
171,2013-12-03,42323.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
172,2013-12-04,42323.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
173,2013-12-05,42323.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
174,2013-12-06,42323.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
175,2013-12-09,41998.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
176,2013-12-10,42323.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
177,2013-12-11,41672.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
178,2013-12-12,41998.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
179,2013-12-13,41998.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
180,2013-12-16,41998.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
181,2013-12-17,41998.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
182,2013-12-18,41672.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
183,2013-12-19,41672.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
184,2013-12-20,41998.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
185,2013-12-23,42649.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
186,2013-12-24,42323.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
187,2013-12-25,42323.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
188,2013-12-26,43300.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
189,2013-12-27,43626.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
190,2013-12-30,43300.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
191,2013-12-31,43300.0,0.409,0.259,6470.0,0.2,16609.0,0.231,0.164,1.6,0.5
192,2014-01-02,43300.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
193,2014-01-03,42974.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
194,2014-01-06,43626.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
195,2014-01-07,43626.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
196,2014-01-08,43951.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
197,2014-01-09,44277.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
198,2014-01-10,45253.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
199,2014-01-13,46881.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
200,2014-01-14,46556.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
201,2014-01-15,47858.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
202,2014-01-16,50137.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
203,2014-01-17,50137.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
204,2014-01-20,50462.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
205,2014-01-21,50137.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
206,2014-01-22,48835.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
207,2014-01-23,49160.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
208,2014-01-24,51439.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
209,2014-01-27,50137.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
210,2014-02-06,50137.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
211,2014-02-07,49486.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
212,2014-02-10,49486.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
213,2014-02-11,49486.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
214,2014-02-12,51439.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
215,2014-02-13,53718.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
216,2014-02-14,54369.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
217,2014-02-17,53718.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
218,2014-02-18,54044.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
219,2014-02-19,54044.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
220,2014-02-20,53718.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
221,2014-02-21,53718.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
222,2014-02-24,54044.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
223,2014-02-25,55997.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
224,2014-02-26,55997.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
225,2014-02-27,54044.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
226,2014-02-28,54044.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
227,2014-03-03,53392.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
228,2014-03-04,53067.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
229,2014-03-05,53392.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
230,2014-03-06,54369.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
231,2014-03-07,54369.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
232,2014-03-10,54369.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
233,2014-03-11,55346.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
234,2014-03-12,55671.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
235,2014-03-13,55671.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
236,2014-03-14,55346.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
237,2014-03-17,55346.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
238,2014-03-18,55020.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
239,2014-03-19,55346.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
240,2014-03-20,54695.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
241,2014-03-21,54369.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
242,2014-03-24,54695.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
243,2014-03-25,54369.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
244,2014-03-26,53392.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
245,2014-03-27,53392.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
246,2014-03-28,53718.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
247,2014-03-31,54369.0,0.336,0.226,5877.0,0.2,17704.0,0.284,0.237,1.5,0.4
248,2014-04-01,54044.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
249,2014-04-02,54044.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
250,2014-04-03,55020.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
251,2014-04-04,56323.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
252,2014-04-07,58276.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
253,2014-04-08,60229.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
254,2014-04-10,60229.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
255,2014-04-11,61532.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
256,2014-04-14,61206.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
257,2014-04-15,60555.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
258,2014-04-16,58927.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
259,2014-04-17,59904.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
260,2014-04-18,59253.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
261,2014-04-21,58601.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
262,2014-04-22,59253.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
263,2014-04-23,59578.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
264,2014-04-24,60229.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
265,2014-04-25,63159.0,0.342,0.235,6045.0,0.2,17613.0,0.252,0.211,1.5,0.4
